condition,drugName,total_pred
Atopic Dermatitis,Dupixent,0.472726035
Atopic Dermatitis,Elidel,0.113119882
Atopic Dermatitis,Elocon,0.676381725
Atopic Dermatitis,Eucrisa,0.469759329
Atopic Dermatitis,Fluocinolone,0.270439848
Atopic Dermatitis,Fluocinonide,0.180293232
Atopic Dermatitis,Fluticasone,0.443919798
Atopic Dermatitis,Kenalog,0.517808348
Atopic Dermatitis,Medrol Dosepak,1.201430235
Atopic Dermatitis,Mometasone,0.461103948
Atopic Dermatitis,Pimecrolimus,0.364802803
Atopic Dermatitis,Protopic,0.971749441
Atopic Dermatitis,Tacrolimus,0.717254753
Atopic Dermatitis,Triamcinolone,0.663458734
Atrial Fibrillation,Cardizem,0.537325759
Atrial Fibrillation,Cardizem CD,0.486675488
Atrial Fibrillation,Cartia XT,1.43493979
Atrial Fibrillation,Carvedilol,0.563379655
Atrial Fibrillation,Coreg CR,1.035727079
Atrial Fibrillation,Digoxin,1.084591686
Atrial Fibrillation,Diltiazem,1.221842814
Atrial Fibrillation,Dronedarone,0.551396341
Atrial Fibrillation,Flecainide,1.33999714
Atrial Fibrillation,Metoprolol,0.762483636
Atrial Fibrillation,Multaq,0.50494492
Atrial Fibrillation,Propafenone,0.759419386
Atrial Fibrillation,Rivaroxaban,1.457889231
Atrial Fibrillation,Rythmol,1.008729477
Atrial Fibrillation,Rythmol SR,0.880524397
Atrial Fibrillation,Sotalol,1.039659168
Atrial Fibrillation,Sotalol Hydrochloride AF,2.945894476
Atrial Fibrillation,Tambocor,1.744648763
Atrial Fibrillation,Toprol-XL,1.81797594
Atrial Fibrillation,Xarelto,0.397697843
Atrial Flutte,Cardizem CD,7.788667631
Atrial Flutte,Diltiazem,0.386062622
Atrial Flutte,Dronedarone,4.990556359
Atrial Flutte,Flecainide,3.710640876
Atrial Flutte,Sotalol,0.831759393
Atrial Flutte,Sotalol Hydrochloride AF,3.139287978
Atrophic Urethritis,Estradiol,4.332744179
Atrophic Urethritis,Vagifem,11.23020219
Atrophic Vaginitis,Conjugated estrogens,0.880218351
Atrophic Vaginitis,Estrace Vaginal Cream,2.241963712
Atrophic Vaginitis,Estradiol,1.192045465
Atrophic Vaginitis,Estring,0.28605732
Atrophic Vaginitis,Femring,1.635401634
Atrophic Vaginitis,Premarin,0.766242211
Atrophic Vaginitis,Vagifem,1.239761852
Atrophic Vaginitis,Yuvafem,0.375255842
Auditory Processing Disorde,Dexmethylphenidate,26.13932348
Auditory Processing Disorde,Focalin,15.52586517
Auditory Processing Disorde,Focalin XR,11.25029769
Autism,Abilify,2.587307713
Autism,Aripiprazole,1.857288261
Autism,Geodon,0.415175172
Autism,Memantine,0.135219924
Autism,Risperdal,2.288934589
Autism,Risperidone,1.683190823
Autism,Ziprasidone,0.327486731
Autoimmune Hepatitis,Azathioprine,5.951389074
Autoimmune Hepatitis,CellCept,18.93078938
Autoimmune Hepatitis,Mercaptopurine,2.704398483
Autoimmune Hepatitis,Mycophenolate mofetil,18.93078938
B12 Nutritional Deficiency,Vitamin B12,26.00066153
Back Pain,Acetaminophen / aspirin,0.070549526
Back Pain,Acetaminophen / hydrocodone,0.201449988
Back Pain,Acetaminophen / pamabrom,0.054343013
Back Pain,Advil Liqui-Gels,0.219487413
Back Pain,Aleve,0.179062289
Back Pain,Aspirin,0.16461556
Back Pain,Bayer Aspirin,0.195970905
Back Pain,Cataflam,0.287423993
Back Pain,Cymbalta,0.212779256
Back Pain,Diclofenac,0.165815047
Back Pain,Duloxetine,0.328332974
Back Pain,Excedrin Back & Body,0.070549526
Back Pain,Flurbiprofen,0.070549526
Back Pain,Ibuprofen,0.113663125
Back Pain,Indocin,0.104909848
Back Pain,Lorcet 10 / 650,0.185021618
Back Pain,Lortab,0.159602001
Back Pain,Nabumetone,0.311448734
Back Pain,Naprelan,0.078388362
Back Pain,Naprosyn,0.235165085
Back Pain,Naproxen,0.180153973
Back Pain,Norco,0.348707781
Back Pain,Orudis,0.047033017
Back Pain,Relafen,0.681978748
Back Pain,Ryzolt,0.11382249
Back Pain,Tramadol,0.297019041
Back Pain,Trolamine salicylate,0.050965238
Back Pain,Ultram,0.843434594
Back Pain,Vicodin,0.232567002
Back Pain,Vicodin ES,0.213178293
Back Pain,Voltaren,0.217394593
Back Pain,Zipsor,0.228791493
Bacteremia,Linezolid,43.27037573
Bacterial Endocarditis Prevention,Cephalexin,3.99527818
Bacterial Endocarditis Prevention,Clindamycin,14.09090209
Bacterial Infection,Amoxicillin,0.095038416
Bacterial Infection,Amoxicillin / clavulanate,0.058038297
Bacterial Infection,Amoxil,0.170312638
Bacterial Infection,Augmentin,0.088024794
Bacterial Infection,Avelox,0.060867993
Bacterial Infection,Azithromycin,0.019419873
Bacterial Infection,Azithromycin Dose Pack,0.013851414
Bacterial Infection,Bactrim,0.046781507
Bacterial Infection,Bactrim DS,0.060622616
Bacterial Infection,Bicillin L-A,0
Bacterial Infection,Ceftin,0.019999372
Bacterial Infection,Ceftriaxone,0.051500269
Bacterial Infection,Cefuroxime,0.011543149
Bacterial Infection,Cephalexin,0.117578264
Bacterial Infection,Chloramphenicol,0.01030247
Bacterial Infection,Cipro,0.134845712
Bacterial Infection,Ciprofloxacin,0.094515363
Bacterial Infection,Cleocin,0.218684662
Bacterial Infection,Cleocin HCl,0.207620978
Bacterial Infection,Clindamycin,0.108175116
Bacterial Infection,Doxycycline,0.185767309
Bacterial Infection,Flagyl,0.094852208
Bacterial Infection,Flagyl IV,0.022508122
Bacterial Infection,Garlic,0.061814822
Bacterial Infection,Keflex,0.151779636
Bacterial Infection,Levaquin,0.110292984
Bacterial Infection,Levofloxacin,0.079003461
Bacterial Infection,Lincomycin,0.012683423
Bacterial Infection,Metronidazole,0.067823056
Bacterial Infection,Moxifloxacin,0.042594224
Bacterial Infection,Penicillin VK,0.208625026
Bacterial Infection,Penicillin v potassium,0.126744288
Bacterial Infection,Rocephin,0.032976504
Bacterial Infection,Septra,0.101467382
Bacterial Infection,Sulfamethoxazole / trimethoprim,0.051751804
Bacterial Infection,Vancomycin,0.25756176
Bacterial Infection,Vibramycin,0.470207241
Bacterial Infection,Zithromax,0.002770283
Bacterial Skin Infection,Bacitracin,0.243776765
Bacterial Skin Infection,Bacitracin / neomycin / polymyxin b,0.213038651
Bacterial Skin Infection,Bactrim,1.32375655
Bacterial Skin Infection,Bactrim DS,0.591148828
Bacterial Skin Infection,Co-trimoxazole,0.457121869
Bacterial Skin Infection,Septra,0.853218676
Bacterial Skin Infection,Septra DS,0.113962583
Bacterial Skin Infection,Sulfamethoxazole / trimethoprim,0.816756407
Bacterial Skin Infection,Triple Antibiotic,0
Bacterial Vaginitis,Clindamycin,0.13478726
Bacterial Vaginitis,Clindesse,0.047991329
Bacterial Vaginitis,Flagyl ER,0.183433177
Bacterial Vaginitis,MetroGel-Vaginal,0.32300243
Bacterial Vaginitis,Metronidazole,0.096223788
Bacterial Vaginitis,Nuvessa,0.043855111
Bacterial Vaginitis,Tindamax,0.193343079
Bacterial Vaginitis,Tinidazole,0.15928002
Bacterial Vaginitis,Vandazole,0.121819751
Barrett's Esophagus,Dexilant,1.97858254
Barrett's Esophagus,Dexlansoprazole,0.818951506
Barrett's Esophagus,Esomeprazole,1.326807094
Barrett's Esophagus,Lansoprazole,1.869710409
Barrett's Esophagus,Nexium,1.928322255
Barrett's Esophagus,Omeprazole,0.745195289
Barrett's Esophagus,Pantoprazole,1.452888367
Barrett's Esophagus,Protonix,7.226267737
Basal Cell Carcinoma,Aldara,1.311426934
Basal Cell Carcinoma,Carac,4.894537698
Basal Cell Carcinoma,Efudex,3.175439947
Basal Cell Carcinoma,Fluorouracil,4.027419189
Basal Cell Carcinoma,Imiquimod,2.155798444
Behcet's Disease,Adalimumab,1.542091048
Behcet's Disease,Colchicine,0.698111272
Behcet's Disease,Etanercept,2.240421955
Behcet's Disease,Infliximab,5.988667631
Benign Essential Trem,Gabapentin,3.30349189
Benign Essential Trem,Inderal,3.950332128
Benign Essential Trem,Metoprolol,1.830669742
Benign Essential Trem,Nadolol,0.277374203
Benign Essential Trem,Primidone,1.636092348
Benign Essential Trem,Propranolol,2.667145841
Benign Essential Trem,Zonegran,0.79411157
Benign Essential Trem,Zonisamide,0.089501445
Benign Prostatic Hyperplasia,Alfuzosin,0.206835279
Benign Prostatic Hyperplasia,Avodart,0.775555771
Benign Prostatic Hyperplasia,Cardura,1.385846396
Benign Prostatic Hyperplasia,Cialis,0.693627066
Benign Prostatic Hyperplasia,Doxazosin,0.355907806
Benign Prostatic Hyperplasia,Dutasteride,0.59885443
Benign Prostatic Hyperplasia,Dutasteride / tamsulosin,0.302388506
Benign Prostatic Hyperplasia,Finasteride,0.37746979
Benign Prostatic Hyperplasia,Flomax,0.735840438
Benign Prostatic Hyperplasia,Hytrin,0.191408958
Benign Prostatic Hyperplasia,Jalyn,0.330870886
Benign Prostatic Hyperplasia,Minipress,0.044334401
Benign Prostatic Hyperplasia,Rapaflo,0.382467145
Benign Prostatic Hyperplasia,Saw palmetto,0
Benign Prostatic Hyperplasia,Silodosin,0.359768516
Benign Prostatic Hyperplasia,Tadalafil,0.481243436
Benign Prostatic Hyperplasia,Tamsulosin,0.400230654
Benign Prostatic Hyperplasia,Terazosin,0.234320492
Benign Prostatic Hyperplasia,Uroxatral,0.377733344
Benzodiazepine Withdrawal,Clonidine,48.30089313
Biliary Cirrhosis,Ursodiol,20.55342847
Binge Eating Disorde,Fluoxetine,1.937950346
Binge Eating Disorde,Lisdexamfetamine,1.663152198
Binge Eating Disorde,Vyvanse,1.913397314
Bipolar Disorde,Abilify,0.025317359
Bipolar Disorde,Aripiprazole,0.024818778
Bipolar Disorde,Armodafinil,0.039406926
Bipolar Disorde,Asenapine,0.033326044
Bipolar Disorde,Budeprion XL,0.02378364
Bipolar Disorde,Bupropion,0.033402544
Bipolar Disorde,Carbamazepine,0.027631841
Bipolar Disorde,Cariprazine,0.015791996
Bipolar Disorde,Citalopram,0.010986204
Bipolar Disorde,Clonazepam,0.044015299
Bipolar Disorde,Clonidine,0.0370072
Bipolar Disorde,Cymbalta,0.0339156
Bipolar Disorde,Depakene,0.022420052
Bipolar Disorde,Depakote,0.047717811
Bipolar Disorde,Depakote ER,0.028409243
Bipolar Disorde,Desvenlafaxine,0
Bipolar Disorde,Divalproex sodium,0.039585881
Bipolar Disorde,Duloxetine,0.028209293
Bipolar Disorde,Effexor,0.044894915
Bipolar Disorde,Effexor XR,0.037326741
Bipolar Disorde,Epitol,0.03072507
Bipolar Disorde,Escitalopram,0.034253686
Bipolar Disorde,Eskalith,0.045907946
Bipolar Disorde,Fluoxetine / olanzapine,0.033633938
Bipolar Disorde,Gabapentin,0.070390274
Bipolar Disorde,Geodon,0.023820695
Bipolar Disorde,Iloperidone,0.001158117
Bipolar Disorde,Invega,0.043400293
Bipolar Disorde,Klonopin,0.054201235
Bipolar Disorde,Lamictal,0.063200402
Bipolar Disorde,Lamictal ODT,0.007256639
Bipolar Disorde,Lamotrigine,0.048897884
Bipolar Disorde,Latuda,0.052865797
Bipolar Disorde,Levetiracetam,0.017436026
Bipolar Disorde,Lexapro,0.018093125
Bipolar Disorde,Lithium,0.041474959
Bipolar Disorde,Lithobid,0.039119281
Bipolar Disorde,Lurasidone,0.048714697
Bipolar Disorde,Neurontin,0.040303801
Bipolar Disorde,Nuvigil,0.035999951
Bipolar Disorde,Olanzapine,0.035786807
Bipolar Disorde,Oxcarbazepine,0.061168985
Bipolar Disorde,Paliperidone,0.011687748
Bipolar Disorde,Perphenazine,0.016699208
Bipolar Disorde,Pristiq,0.024598358
Bipolar Disorde,Quetiapine,0.034770221
Bipolar Disorde,Risperdal,0.028074928
Bipolar Disorde,Risperdal Consta,0.00821738
Bipolar Disorde,Risperdal M-Tab,0.070746433
Bipolar Disorde,Risperidone,0.031356308
Bipolar Disorde,Saphris,0.033853732
Bipolar Disorde,Seroquel,0.043132066
Bipolar Disorde,Seroquel XR,0.022008781
Bipolar Disorde,Sertraline,0.017579186
Bipolar Disorde,Symbyax,0.033400689
Bipolar Disorde,Tegretol,0.053329865
Bipolar Disorde,Tegretol XR,0.03135937
Bipolar Disorde,Topamax,0.073454862
Bipolar Disorde,Topiramate,0.059091922
Bipolar Disorde,Trilafon,0.008207132
Bipolar Disorde,Trileptal,0.088469656
Bipolar Disorde,Valproic acid,0.012908476
Bipolar Disorde,Venlafaxine,0.017460554
Bipolar Disorde,Vraylar,0.022839884
Bipolar Disorde,Wellbutrin,0.041608454
Bipolar Disorde,Wellbutrin XL,0.03286952
Bipolar Disorde,Ziprasidone,0.022367825
Bipolar Disorde,Zoloft,0.02653227
Bipolar Disorde,Zyprexa,0.049752085
Bipolar Disorde,Zyprexa Zydis,0.015512536
Birth Control,Alesse,0.001418372
Birth Control,Altavera,0.00021678
Birth Control,Alyacen 1 / 35,0.000392049
Birth Control,Amethia,0.000138444
Birth Control,Amethia Lo,0.000235201
Birth Control,Apri,0.001000408
Birth Control,Ashlyna,0.000210719
Birth Control,Aubra,0.000391949
Birth Control,Aviane,0.001315314
Birth Control,Azurette,0.001165437
Birth Control,Balziva,0.000279638
Birth Control,Beyaz,0.002417339
Birth Control,Blisovi 24 Fe,0.000537098
Birth Control,Blisovi Fe 1 / 20,0.000220387
Birth Control,Camila,0.001815913
Birth Control,Camrese,0.000651431
Birth Control,CamreseLo,0.000341115
Birth Control,Caziant,0.00035532
Birth Control,Chateal,0.000725799
Birth Control,Copper,0.001290085
Birth Control,Cryselle,0.001173346
Birth Control,Cyclafem 1 / 35,6.57E-05
Birth Control,Cyclessa,0.001419711
Birth Control,Cyred,0.000210836
Birth Control,Deblitane,0
Birth Control,Depo-Provera,0.001217624
Birth Control,Depo-Provera Contraceptive,0.000273297
Birth Control,Desogen,0.000709293
Birth Control,Desogestrel / ethinyl estradiol,0.000871711
Birth Control,Dienogest / estradiol,0.000956175
Birth Control,Drospirenone / ethinyl estradiol,0.001069912
Birth Control,Drospirenone / ethinyl estradiol / levomefolate calcium,0.001428649
Birth Control,Elinest,0.000232721
Birth Control,Enskyce,9.17E-05
Birth Control,Errin,0.00184518
Birth Control,Estarylla,0.000486581
Birth Control,Ethinyl estradiol / ethynodiol,0.000650695
Birth Control,Ethinyl estradiol / etonogestrel,0.001337139
Birth Control,Ethinyl estradiol / folic acid / levonorgestrel,9.17E-05
Birth Control,Ethinyl estradiol / levonorgestrel,0.001130451
Birth Control,Ethinyl estradiol / norelgestromin,0.001385857
Birth Control,Ethinyl estradiol / norethindrone,0.001251443
Birth Control,Ethinyl estradiol / norgestimate,0.001194674
Birth Control,Ethinyl estradiol / norgestrel,0.000972207
Birth Control,Etonogestrel,0.001043124
Birth Control,Falmina,0.000394474
Birth Control,Femcon Fe,0.000855809
Birth Control,Generess Fe,0.001704155
Birth Control,Gianvi,0.001084337
Birth Control,Gildess 1 / 20,0
Birth Control,Gildess 1.5 / 30,0
Birth Control,Gildess Fe 1 / 20,0.000829804
Birth Control,Gildess Fe 1.5 / 30,0.001223995
Birth Control,Heather,0.002527424
Birth Control,Implanon,0.001214766
Birth Control,Jencycla,0.001201461
Birth Control,Jolessa,0.000780861
Birth Control,Jolivette,0.001993599
Birth Control,Junel 1 / 20,0.000170557
Birth Control,Junel 1.5 / 30,9.37E-07
Birth Control,Junel Fe 1 / 20,0.001231955
Birth Control,Junel Fe 1.5 / 30,0.000300871
Birth Control,Kariva,0.000861231
Birth Control,Kyleena,0.000359935
Birth Control,Larin Fe 1 / 20,0.000504486
Birth Control,Larin Fe 1.5 / 30,0.000415365
Birth Control,Lessina,0.000451086
Birth Control,Levlen,0.00073828
Birth Control,Levonorgestrel,0.001388855
Birth Control,Levora,0.001121384
Birth Control,Liletta,0.0004931
Birth Control,Lo / Ovral,0.000961735
Birth Control,Lo / Ovral-28,0.000275172
Birth Control,Lo Loestrin Fe,0.00148719
Birth Control,LoSeasonique,0.000980326
Birth Control,Loestrin 21 1 / 20,0.00092921
Birth Control,Loestrin 24 Fe,0.00148248
Birth Control,Loestrin Fe 1 / 20,0.000274116
Birth Control,Loestrin Fe 1.5 / 30,0
Birth Control,Loryna,0.000558688
Birth Control,Lutera,0.00136403
Birth Control,Lybrel,0.002983253
Birth Control,Lyza,0.001878467
Birth Control,Marlissa,0.000135707
Birth Control,Medroxyprogesterone,0.001157436
Birth Control,Mestranol / norethindrone,0.000194128
Birth Control,Mibelas 24 Fe,8.69E-05
Birth Control,Microgestin 1 / 20,0.001565731
Birth Control,Microgestin 1.5 / 30,0
Birth Control,Microgestin Fe 1 / 20,0.001321899
Birth Control,Microgestin Fe 1.5 / 30,0.000696117
Birth Control,Minastrin 24 Fe,0.001394949
Birth Control,Mircette,0.00150975
Birth Control,Mirena,0.002868201
Birth Control,Mono-Linyah,0.000308963
Birth Control,Mononessa,0.001164851
Birth Control,Natazia,0.001122916
Birth Control,Necon 1 / 35,0.001099539
Birth Control,Necon 1 / 50,3.39E-05
Birth Control,Nexplanon,0.000805995
Birth Control,Nikki,0.000382288
Birth Control,Nora-Be,0.001945792
Birth Control,Norethindrone,0.001727434
Birth Control,Norlyda,0
Birth Control,Nortrel 1 / 35,3.94E-05
Birth Control,NuvaRing,0.001128275
Birth Control,Ocella,0.000643483
Birth Control,Ogestrel-28,0.000388838
Birth Control,Orsythia,0.0016988
Birth Control,Ortho Cyclen,0.002355371
Birth Control,Ortho Evra,0.002106941
Birth Control,Ortho Micronor,0.002894308
Birth Control,Ortho Tri-Cyclen,0.001663969
Birth Control,Ortho Tri-Cyclen Lo,0.001491267
Birth Control,Ortho-Cept,0.00086881
Birth Control,Ortho-Novum 1 / 35,0.000835529
Birth Control,Ortho-Novum 7 / 7 / 7,0.001611072
Birth Control,Ovcon 35,0.001179962
Birth Control,ParaGard,0.001184433
Birth Control,Pimtrea,0.000787432
Birth Control,Plan B,0.001023344
Birth Control,Portia,0.000490575
Birth Control,Previfem,0.00064806
Birth Control,Provera,0
Birth Control,Quasense,0.000765002
Birth Control,Reclipsen,0.000903936
Birth Control,Safyral,0.000688132
Birth Control,Seasonale,0.000906397
Birth Control,Seasonique,0.001655074
Birth Control,Sharobel,0.00074193
Birth Control,Skyla,0.000564223
Birth Control,Sprintec,0.00118113
Birth Control,Sronyx,0.00097051
Birth Control,Tarina Fe 1 / 20,0.000276078
Birth Control,Taytulla,0.000532825
Birth Control,Tri-Estarylla,0.000110069
Birth Control,Tri-Linyah,0.000553807
Birth Control,Tri-Lo-Estarylla,0
Birth Control,Tri-Lo-Marzia,0.00023439
Birth Control,Tri-Lo-Sprintec,0.000384645
Birth Control,Tri-Previfem,0.000832074
Birth Control,Tri-Sprintec,0.001579251
Birth Control,TriNessa,0.001383818
Birth Control,Trivora,0.000450478
Birth Control,Velivet,0.000810039
Birth Control,Vestura,0.00014396
Birth Control,Vienva,0.000293034
Birth Control,Viorele,0.000668851
Birth Control,Xulane,0.000749497
Birth Control,Yasmin,0.002182761
Birth Control,Yaz,0.001639669
Birth Control,Zarah,0.000705706
Birth Control,Zenchent,0
Birth Control,Zovia,0.000799661
Birth Control,Zovia 1 / 35,0.000177428
Birth Control,depo-subQ provera 104,0
Bladder Infection,Cefprozil,0.023059301
Bladder Infection,Cefuroxime,0.571524959
Bladder Infection,Cephalexin,0.50954545
Bladder Infection,Cipro,0.437105413
Bladder Infection,Ciprofloxacin,0.459305708
Bladder Infection,Elmiron,0.059765712
Bladder Infection,Fosfomycin,0.180996559
Bladder Infection,Hiprex,0.367837762
Bladder Infection,Levaquin,0.299549369
Bladder Infection,Levofloxacin,0.11249491
Bladder Infection,Macrobid,0.356970209
Bladder Infection,Macrodantin,0.025660948
Bladder Infection,Methenamine,0.896250898
Bladder Infection,Monurol,0.423047694
Bladder Infection,Nitrofurantoin,0.227035794
Bladder Infection,Norfloxacin,0.131484567
Bladder Infection,Pentosan polysulfate sodium,0.059765712
Bleeding Disorde,Goserelin,2.35296917
Bleeding Disorde,Tranexamic acid,2.663518786
Body Dysmorphic Disorde,Escitalopram,0
Body Dysmorphic Disorde,Geodon,12.82983482
Body Dysmorphic Disorde,Ziprasidone,0
Body Imaging,Iohexol,2.163518786
Bone infection,Cephalexin,5.11948266
Bone infection,Ciprofloxacin,2.929870665
Bone infection,Clindamycin,2.737232671
Bone infection,Dicloxacillin,1.081759393
Bone infection,Keflex,5.11948266
Bone infection,Vancomycin,0.665407515
Borderline Personality Disorde,Abilify,0.857530966
Borderline Personality Disorde,Alprazolam,0.033243394
Borderline Personality Disorde,Aripiprazole,0.120961632
Borderline Personality Disorde,Buspirone,0.175141997
Borderline Personality Disorde,Carbamazepine,0.066486788
Borderline Personality Disorde,Citalopram,0.402089272
Borderline Personality Disorde,Clozapine,0.409942062
Borderline Personality Disorde,Diazepam,0.304402147
Borderline Personality Disorde,Escitalopram,0.084324799
Borderline Personality Disorde,L-methylfolate,4.048870872
Borderline Personality Disorde,Lamotrigine,0.334120157
Borderline Personality Disorde,Latuda,1.670332659
Borderline Personality Disorde,Lithium,1.598111272
Borderline Personality Disorde,Lorazepam,0.525425991
Borderline Personality Disorde,Lurasidone,1.702572523
Borderline Personality Disorde,Olanzapine,0.688810679
Borderline Personality Disorde,Oxcarbazepine,0.342317506
Borderline Personality Disorde,Quetiapine,0.6053893
Borderline Personality Disorde,Risperidone,0.62712028
Borderline Personality Disorde,Seroquel,1.406230854
Borderline Personality Disorde,Sertraline,0
Borderline Personality Disorde,Topiramate,0.030997305
Bowel Preparation,Bisacodyl,0.032744063
Bowel Preparation,Bisacodyl / polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,0.04735813
Bowel Preparation,Citric acid / magnesium oxide / sodium picosulfate,0.016664234
Bowel Preparation,Colyte,0.002680919
Bowel Preparation,Dulcolax,0.033944064
Bowel Preparation,Dulcolax Laxative,0.05483573
Bowel Preparation,Fleet Enema,0.016085513
Bowel Preparation,GaviLyte-G,0.029853472
Bowel Preparation,GaviLyte-N,0.01533197
Bowel Preparation,GoLYTELY,0.073060087
Bowel Preparation,HalfLytely and Bisacodyl,0.003539534
Bowel Preparation,Magnesium sulfate / potassium sulfate / sodium sulfate,0.033654528
Bowel Preparation,MiraLax,0.056216971
Bowel Preparation,MoviPrep,0.040622952
Bowel Preparation,OsmoPrep,0.141820726
Bowel Preparation,PEG-3350 with Electolytes,0.013415474
Bowel Preparation,PEG3350,0.005749489
Bowel Preparation,Polyethylene glycol 3350,0.112723376
Bowel Preparation,Polyethylene glycol 3350 with electrolytes,0.035214852
Bowel Preparation,Prepopik,0.018438341
Bowel Preparation,Sodium biphosphate / sodium phosphate,0.054053899
Bowel Preparation,Suprep Bowel Prep Kit,0.034371119
Brain Tum,Afinitor,23.79870665
Brain Tum,Cytoxan,5.822315753
Breakthrough Pain,Abstral,0.747976363
Breakthrough Pain,Actiq,4.738089131
Breakthrough Pain,Duragesic,5.323585561
